id	source_id	definition	string_notation
A5B28D4D7D4B4DD2A0B23C6A8AEB5149	FB5FBFCBBFFA437AA9F046953FC5D776	<expression><AND><EQ><variable id="8908A56668DE4A9E8EA31389ACDD73C7"></variable><named-constant id="87F9EB4D28904C1CB17A86A39AE66835"></named-constant></EQ><EQ><variable id="2348FEDB34DE42D3B7A70F17C0DBB36F"></variable><named-constant id="900E27BF40D34FDA9C863EBB5AEA6DA9"></named-constant></EQ><EQ><variable id="69DA5886930344E2A684F270C0BB21B9"></variable><named-constant id="C9D913C77E784E2F9B5399CC68CBBF91"></named-constant></EQ></AND></expression>	[Frame Color] = [Black/Yellow] AND [Frame Size] = [17 inches] AND [Frame Material] = Titanium
A86E58CB4D9449EFB352384C522101DC	0544D6D4EEB54CEBA8332848B0858C2D	<expression><AND><EQ><variable id="A21583C25A2140B8AFEA05CCAC47FF7C"></variable><named-constant id="494928E8BEE54C4F8BB377776D541CA6"></named-constant></EQ><EQ><variable id="835C3DE1411B459AB975C9ABF2F46739"></variable><named-constant id="88CD6559FF5E48A4BC2D02D80A8204D0"></named-constant></EQ></AND></expression>	[Bottom Bracket Type] = Threaded AND [Bottom Bracket Width] = 73mm
A8B34B3D18BA4D698F6D555DDFDB5375	BDB36C8FB6E74F77AE27F675F691D63E	<expression><AND><EQ><variable id="8908A56668DE4A9E8EA31389ACDD73C7"></variable><named-constant id="CEC3D9D7CDF14EB59A9060339F623878"></named-constant></EQ><EQ><variable id="2348FEDB34DE42D3B7A70F17C0DBB36F"></variable><named-constant id="0ED4F9F6B72C4DC1931B92135F5E17A6"></named-constant></EQ><EQ><variable id="69DA5886930344E2A684F270C0BB21B9"></variable><named-constant id="C9D913C77E784E2F9B5399CC68CBBF91"></named-constant></EQ></AND></expression>	[Frame Color] = [Glossy Black] AND [Frame Size] = [21 inches] AND [Frame Material] = Titanium
A9ABD79850BC44F395AE37B549D0E93A	8A4F8210A1BF4336AAD07EDBD2B7E347	<expression><AND><EQ><variable id="8908A56668DE4A9E8EA31389ACDD73C7"></variable><named-constant id="CEC3D9D7CDF14EB59A9060339F623878"></named-constant></EQ><EQ><variable id="2348FEDB34DE42D3B7A70F17C0DBB36F"></variable><named-constant id="900E27BF40D34FDA9C863EBB5AEA6DA9"></named-constant></EQ><EQ><variable id="69DA5886930344E2A684F270C0BB21B9"></variable><named-constant id="A5874874453E48549A629879E62EC2EE"></named-constant></EQ></AND></expression>	[Frame Color] = [Glossy Black] AND [Frame Size] = [17 inches] AND [Frame Material] = [Aluminum Alloy]
B12D1EF9E0174A9CB2F286C1395603A0	FE7DAD032BB84C5FB1AEF53601990F8E	<expression><AND><EQ><variable id="8908A56668DE4A9E8EA31389ACDD73C7"></variable><named-constant id="CEC3D9D7CDF14EB59A9060339F623878"></named-constant></EQ><EQ><variable id="2348FEDB34DE42D3B7A70F17C0DBB36F"></variable><named-constant id="F7074143B2E14E85ABB1A9EE5B651F6E"></named-constant></EQ><EQ><variable id="69DA5886930344E2A684F270C0BB21B9"></variable><named-constant id="1B94DC41EDC24A36811DF11E54C8AE21"></named-constant></EQ></AND></expression>	[Frame Color] = [Glossy Black] AND [Frame Size] = [23 inches] AND [Frame Material] = [Carbon Fiber]
B236F48D5F4E4F7F8571D7474342A829	2C742FB89C924706A39283327F61FD68	<expression><AND><EQ><variable id="8908A56668DE4A9E8EA31389ACDD73C7"></variable><named-constant id="87F9EB4D28904C1CB17A86A39AE66835"></named-constant></EQ><EQ><variable id="2348FEDB34DE42D3B7A70F17C0DBB36F"></variable><named-constant id="84EE381695124933A79919386A6F3972"></named-constant></EQ><EQ><variable id="69DA5886930344E2A684F270C0BB21B9"></variable><named-constant id="A5874874453E48549A629879E62EC2EE"></named-constant></EQ></AND></expression>	[Frame Color] = [Black/Yellow] AND [Frame Size] = 42cm AND [Frame Material] = [Aluminum Alloy]
B3C7B4AEF7424A64BB9B7D63857708D8	01EF6EA2737D47E18A1685768465FC3E	<expression><AND><EQ><variable id="8908A56668DE4A9E8EA31389ACDD73C7"></variable><named-constant id="E463F90850B54BA28546E061ACB0683A"></named-constant></EQ><EQ><variable id="2348FEDB34DE42D3B7A70F17C0DBB36F"></variable><named-constant id="C0369CAE69DB46AFAFA73B6B1ECC102D"></named-constant></EQ><EQ><variable id="69DA5886930344E2A684F270C0BB21B9"></variable><named-constant id="A5874874453E48549A629879E62EC2EE"></named-constant></EQ></AND></expression>	[Frame Color] = Orange AND [Frame Size] = [55.5cm] AND [Frame Material] = [Aluminum Alloy]
B44F835BAEF04F838AA83EB24068C2A0	8DA627AF760B48C7A872F068E0191ED5	<expression><AND><EQ><variable id="135FC145CCD24E289B799A293A996B9B"></variable><named-constant id="0B969B5BBFDA4B8C8707D12EC7E06C32"></named-constant></EQ><EQ><variable id="D9DB024B9D7B4D91BA9A0636ED55B86D"></variable><named-constant id="084C96CB0A224188B19429E5F062DF0E"></named-constant></EQ></AND></expression>	[Handlebar Type] = [Drop Bar] AND [Handlebar Width] = [15.7 inches]
B554E2AFE864494FBA0BD27191C3A97F	EACE8B3105204A5CA79A12EFC54A41CB	<expression><AND><EQ><variable id="135FC145CCD24E289B799A293A996B9B"></variable><named-constant id="2B5EC81A5CA2405EAF801C0492E95316"></named-constant></EQ><EQ><variable id="D9DB024B9D7B4D91BA9A0636ED55B86D"></variable><named-constant id="9A483AD6171C4269BAC7D002F0581B3A"></named-constant></EQ></AND></expression>	[Handlebar Type] = [Flat Bar] AND [Handlebar Width] = [24.4 inches]
B972387BAAB14E4FB512F85453F89D9A	8D5EC900C32D4C9EAECB879C04862A65	<expression><AND><EQ><variable id="D81D79596246475BBCC86A8E6C11F20F"></variable><named-constant id="52BA807AC66545C68AF39E73EDEA0089"></named-constant></EQ><EQ><variable id="3141940FEE594ECBB8D0F5654267E499"></variable><named-constant id="2910C62A753C406EA7283E7502853B87"></named-constant></EQ></AND></expression>	[Tire Size] = [26 inches] AND [Tire Width] = [3.9 inches]
BA972CB74F6642D2AEE1E8AA4923BABF	C856842187FB4577B489EF177314D34C	<expression><AND><EQ><variable id="8908A56668DE4A9E8EA31389ACDD73C7"></variable><named-constant id="87F9EB4D28904C1CB17A86A39AE66835"></named-constant></EQ><EQ><variable id="2348FEDB34DE42D3B7A70F17C0DBB36F"></variable><named-constant id="F7074143B2E14E85ABB1A9EE5B651F6E"></named-constant></EQ><EQ><variable id="69DA5886930344E2A684F270C0BB21B9"></variable><named-constant id="C9D913C77E784E2F9B5399CC68CBBF91"></named-constant></EQ></AND></expression>	[Frame Color] = [Black/Yellow] AND [Frame Size] = [23 inches] AND [Frame Material] = Titanium
BE230AE763F64AAFA426E982ABF73867	05604ABD75B5452DB06A6F1ADE08CDA6	<expression><EQ><variable id="D5106EFD56AE4CC1B6DE9EC9879DDC9B"></variable><named-constant id="1C3ADF1FFD854BC2ABB084EDE61FE1CD"></named-constant></EQ></expression>	Speed = [6/7/8-Speed]
BED2636A2B0C49168F6C3B033B61DBD7	16967AED7E464FDD876BE5E1A0D9344E	<expression><AND><EQ><variable id="A21583C25A2140B8AFEA05CCAC47FF7C"></variable><named-constant id="82FE7F47E39F4628A2DB8F2C53AAB3AD"></named-constant></EQ><EQ><variable id="835C3DE1411B459AB975C9ABF2F46739"></variable><named-constant id="88CD6559FF5E48A4BC2D02D80A8204D0"></named-constant></EQ></AND></expression>	[Bottom Bracket Type] = [Non-Threaded] AND [Bottom Bracket Width] = 73mm
BF10B9522CEC4C2F945EFFE0E2C14390	F0E896F98FE14B428E2FC9D2BE754BF9	<expression><EQ><variable id="F80A41BC231846A5BE8D9A085048A769"></variable><named-constant id="0F2F8143D20F40A3AD09ADD411CE641E"></named-constant></EQ></expression>	[Pedal Type] = [Off-Road Clipless Pedal]
BF5D55DD3E2549D7BA1F3C4884B523A7	BAF9625733ED461FAE7867D9996603E8	<expression><AND><EQ><variable id="D5106EFD56AE4CC1B6DE9EC9879DDC9B"></variable><named-constant id="7DF000E1B09D4FD8B1ECC1BA5A71FAA6"></named-constant></EQ><EQ><variable id="135FC145CCD24E289B799A293A996B9B"></variable><named-constant id="0B969B5BBFDA4B8C8707D12EC7E06C32"></named-constant></EQ></AND></expression>	Speed = [11-Speed] AND [Handlebar Type] = [Drop Bar]
C142B1210DBB4757AD5DAB0181BC7CCB	F8CAA6D6C02D457381AD5F4A6E5D4CF6	<expression><EQ><variable id="F80A41BC231846A5BE8D9A085048A769"></variable><named-constant id="AB98C4832A2444C7A55BCBA4C05E9B06"></named-constant></EQ></expression>	[Pedal Type] = [Road Clipless Pedal]
C26A6F33E70146A9A45FD8D66FFE9209	56B19AB0939842EEB4FA48C32DD65981	<expression><AND><EQ><variable id="8908A56668DE4A9E8EA31389ACDD73C7"></variable><named-constant id="CEC3D9D7CDF14EB59A9060339F623878"></named-constant></EQ><EQ><variable id="2348FEDB34DE42D3B7A70F17C0DBB36F"></variable><named-constant id="900E27BF40D34FDA9C863EBB5AEA6DA9"></named-constant></EQ><EQ><variable id="69DA5886930344E2A684F270C0BB21B9"></variable><named-constant id="C9D913C77E784E2F9B5399CC68CBBF91"></named-constant></EQ></AND></expression>	[Frame Color] = [Glossy Black] AND [Frame Size] = [17 inches] AND [Frame Material] = Titanium
C2CFD569F25342A9BC26C497154E68A8	591A1DEEFDDA49C4898E81B8C97D5AF8	<expression><AND><EQ><variable id="8908A56668DE4A9E8EA31389ACDD73C7"></variable><named-constant id="87F9EB4D28904C1CB17A86A39AE66835"></named-constant></EQ><EQ><variable id="2348FEDB34DE42D3B7A70F17C0DBB36F"></variable><named-constant id="6AC30EAC60FE45C0A929DE61E4BA03E6"></named-constant></EQ><EQ><variable id="69DA5886930344E2A684F270C0BB21B9"></variable><named-constant id="1B94DC41EDC24A36811DF11E54C8AE21"></named-constant></EQ></AND></expression>	[Frame Color] = [Black/Yellow] AND [Frame Size] = [58.5cm] AND [Frame Material] = [Carbon Fiber]
C3944140FBD74538935901EBEFC8B6BD	DDCEC00CFF914C18A0D75D868D1BE30F	<expression><AND><EQ><variable id="6366853A7D5248179A8EB8FB32815565"></variable><named-constant id="15E9147D35FB4DA2BE309AEE50BC7D02"></named-constant></EQ><EQ><variable id="282D35D4D4DD4488B6C79675050E76B9"></variable><named-constant id="3307818124184239A5E19F5EF624CFC4"></named-constant></EQ></AND></expression>	[Rim Size] = [26 inches] AND [Rim Width] = [3.9 inches]
C546B36E4C80422292EA032877E53C13	3515AA7ADBA543B390BAF5985657C4CE	<expression><AND><EQ><variable id="8908A56668DE4A9E8EA31389ACDD73C7"></variable><named-constant id="87F9EB4D28904C1CB17A86A39AE66835"></named-constant></EQ><EQ><variable id="2348FEDB34DE42D3B7A70F17C0DBB36F"></variable><named-constant id="0ED4F9F6B72C4DC1931B92135F5E17A6"></named-constant></EQ><EQ><variable id="69DA5886930344E2A684F270C0BB21B9"></variable><named-constant id="1B94DC41EDC24A36811DF11E54C8AE21"></named-constant></EQ></AND></expression>	[Frame Color] = [Black/Yellow] AND [Frame Size] = [21 inches] AND [Frame Material] = [Carbon Fiber]
C6AB31401D09415880667665E12E8E4A	DA4E330B28554E348D470D2913248572	<expression><AND><EQ><variable id="135FC145CCD24E289B799A293A996B9B"></variable><named-constant id="0B969B5BBFDA4B8C8707D12EC7E06C32"></named-constant></EQ><EQ><variable id="D9DB024B9D7B4D91BA9A0636ED55B86D"></variable><named-constant id="AF3103163AF5434AA9901ED6DE21876B"></named-constant></EQ></AND></expression>	[Handlebar Type] = [Drop Bar] AND [Handlebar Width] = [16.5 inches]
C86C2B933B7C4FEEAA2C530E56B0CCA8	8A0A1BAD08F8422EA47E39AC1DDAC4C1	<expression><AND><EQ><variable id="8908A56668DE4A9E8EA31389ACDD73C7"></variable><named-constant id="24D89FDD6AEF4F5D8E48FED4DBCC77D5"></named-constant></EQ><EQ><variable id="2348FEDB34DE42D3B7A70F17C0DBB36F"></variable><named-constant id="2D4ADBD9709C467F8AD29CD359279FAB"></named-constant></EQ><EQ><variable id="69DA5886930344E2A684F270C0BB21B9"></variable><named-constant id="A5874874453E48549A629879E62EC2EE"></named-constant></EQ></AND></expression>	[Frame Color] = Silver AND [Frame Size] = 50cm AND [Frame Material] = [Aluminum Alloy]
CBF34DA1F80D4282B43EF970C39D6341	45A46F2AB4714CA39B7EE899B85ACA8C	<expression><AND><EQ><variable id="785B653D5FCB4EFAA22233667DFADB61"></variable><named-constant id="E8CC4C9A1F8D401183D6B64B4F94177C"></named-constant></EQ><EQ><variable id="EAD8CFDF9E794159AEEE3702498FFBFE"></variable><named-constant id="C545A3F992FC49DD889993240F2A2AE9"></named-constant></EQ></AND></expression>	[Seatpost Material] = Aluminum AND [Seatpost Suspension] = [Mechanical Suspension]
CE31FBAFF546478BA1A51A084CC2C81E	9214A16425C74480B9B0D562DD738B4D	<expression><AND><EQ><variable id="8908A56668DE4A9E8EA31389ACDD73C7"></variable><named-constant id="CEC3D9D7CDF14EB59A9060339F623878"></named-constant></EQ><EQ><variable id="2348FEDB34DE42D3B7A70F17C0DBB36F"></variable><named-constant id="6AC30EAC60FE45C0A929DE61E4BA03E6"></named-constant></EQ><EQ><variable id="69DA5886930344E2A684F270C0BB21B9"></variable><named-constant id="1B94DC41EDC24A36811DF11E54C8AE21"></named-constant></EQ></AND></expression>	[Frame Color] = [Glossy Black] AND [Frame Size] = [58.5cm] AND [Frame Material] = [Carbon Fiber]
CFD98EE6B12D4F608CCE3597433C4C67	C7ED43B02505414FAA95A4953E7D8BB0	<expression><AND><EQ><variable id="135FC145CCD24E289B799A293A996B9B"></variable><named-constant id="0B969B5BBFDA4B8C8707D12EC7E06C32"></named-constant></EQ><EQ><variable id="D9DB024B9D7B4D91BA9A0636ED55B86D"></variable><named-constant id="FA18EEF1F8DB4F029AA7C2A05047F19C"></named-constant></EQ></AND></expression>	[Handlebar Type] = [Drop Bar] AND [Handlebar Width] = [17.3 inches]
D0009BDDEE744B5AA80707BD0444D24D	5AC2BAB32AEA4E73896004F8170E26D4	<expression><AND><EQ><variable id="A21583C25A2140B8AFEA05CCAC47FF7C"></variable><named-constant id="82FE7F47E39F4628A2DB8F2C53AAB3AD"></named-constant></EQ><EQ><variable id="835C3DE1411B459AB975C9ABF2F46739"></variable><named-constant id="8BD0C007C2BF40139D6BA0DE5685A215"></named-constant></EQ></AND></expression>	[Bottom Bracket Type] = [Non-Threaded] AND [Bottom Bracket Width] = 68mm
D43FA36E50684A9FB2CB78A20D85E15B	DE9D8B9EFEA04707843DEDB82CF80C7D	<expression><AND><EQ><variable id="33D9D7931CD3413B8FBED7C380112BB6"></variable><named-constant id="CC576077E21F4D52BA6D559EF638A2A8"></named-constant></EQ><EQ><variable id="F8A8C23F55164844BABDD49C07AA0580"></variable><named-constant id="F60CE00363034BDD8C59FA33E90D663A"></named-constant></EQ></AND></expression>	[Stem Length] = [3.5 inches] AND [Stem Material] = Aluminum
DB2732265D9F4ADC90D697AFA9A3D3F3	79F55175A0A0438F8D5D47CFF4184827	<expression><AND><EQ><variable id="8908A56668DE4A9E8EA31389ACDD73C7"></variable><named-constant id="87F9EB4D28904C1CB17A86A39AE66835"></named-constant></EQ><EQ><variable id="2348FEDB34DE42D3B7A70F17C0DBB36F"></variable><named-constant id="C0369CAE69DB46AFAFA73B6B1ECC102D"></named-constant></EQ><EQ><variable id="69DA5886930344E2A684F270C0BB21B9"></variable><named-constant id="A5874874453E48549A629879E62EC2EE"></named-constant></EQ></AND></expression>	[Frame Color] = [Black/Yellow] AND [Frame Size] = [55.5cm] AND [Frame Material] = [Aluminum Alloy]
DEE0DDFA5C364FC0841D1C4401C000F3	B5617679E1E7435A91BA72E96BF385E3	<expression><AND><EQ><variable id="8908A56668DE4A9E8EA31389ACDD73C7"></variable><named-constant id="87F9EB4D28904C1CB17A86A39AE66835"></named-constant></EQ><EQ><variable id="2348FEDB34DE42D3B7A70F17C0DBB36F"></variable><named-constant id="900E27BF40D34FDA9C863EBB5AEA6DA9"></named-constant></EQ><EQ><variable id="69DA5886930344E2A684F270C0BB21B9"></variable><named-constant id="1B94DC41EDC24A36811DF11E54C8AE21"></named-constant></EQ></AND></expression>	[Frame Color] = [Black/Yellow] AND [Frame Size] = [17 inches] AND [Frame Material] = [Carbon Fiber]
E0460F76330D421DAD219598F0E319C4	C3D043F0F533499BB180585E2763B9E7	<expression><AND><EQ><variable id="8908A56668DE4A9E8EA31389ACDD73C7"></variable><named-constant id="24D89FDD6AEF4F5D8E48FED4DBCC77D5"></named-constant></EQ><EQ><variable id="2348FEDB34DE42D3B7A70F17C0DBB36F"></variable><named-constant id="84EE381695124933A79919386A6F3972"></named-constant></EQ><EQ><variable id="69DA5886930344E2A684F270C0BB21B9"></variable><named-constant id="1B94DC41EDC24A36811DF11E54C8AE21"></named-constant></EQ></AND></expression>	[Frame Color] = Silver AND [Frame Size] = 42cm AND [Frame Material] = [Carbon Fiber]
E1167AD38EB7435692BA546F15F9D170	14554F36C5394F9093E7AF2D0F2A0F11	<expression><AND><EQ><variable id="8908A56668DE4A9E8EA31389ACDD73C7"></variable><named-constant id="87F9EB4D28904C1CB17A86A39AE66835"></named-constant></EQ><EQ><variable id="2348FEDB34DE42D3B7A70F17C0DBB36F"></variable><named-constant id="2D4ADBD9709C467F8AD29CD359279FAB"></named-constant></EQ><EQ><variable id="69DA5886930344E2A684F270C0BB21B9"></variable><named-constant id="A5874874453E48549A629879E62EC2EE"></named-constant></EQ></AND></expression>	[Frame Color] = [Black/Yellow] AND [Frame Size] = 50cm AND [Frame Material] = [Aluminum Alloy]
E2C6EF8A4FAB4F588726509A6B76AAC5	6503EBD9B9A24D5387C991A658BCB0F6	<expression><AND><EQ><variable id="8908A56668DE4A9E8EA31389ACDD73C7"></variable><named-constant id="87F9EB4D28904C1CB17A86A39AE66835"></named-constant></EQ><EQ><variable id="2348FEDB34DE42D3B7A70F17C0DBB36F"></variable><named-constant id="860C5844157C4505B0B6E473446355AB"></named-constant></EQ><EQ><variable id="69DA5886930344E2A684F270C0BB21B9"></variable><named-constant id="A5874874453E48549A629879E62EC2EE"></named-constant></EQ></AND></expression>	[Frame Color] = [Black/Yellow] AND [Frame Size] = [19 inches] AND [Frame Material] = [Aluminum Alloy]
E381F6BFAB354D9D91ECA4B8F50202A7	1C91FBAC6BD24227848B8F79275CBAD5	<expression><EQ><variable id="D5106EFD56AE4CC1B6DE9EC9879DDC9B"></variable><named-constant id="A8247861D36642C29C7AD79A6439C623"></named-constant></EQ></expression>	Speed = [9-Speed]
E3FE651758C04392A02ECDF207517416	E5D5B0808A4F4B819BFD1101AAB8F884	<expression><AND><EQ><variable id="8908A56668DE4A9E8EA31389ACDD73C7"></variable><named-constant id="87F9EB4D28904C1CB17A86A39AE66835"></named-constant></EQ><EQ><variable id="2348FEDB34DE42D3B7A70F17C0DBB36F"></variable><named-constant id="F7074143B2E14E85ABB1A9EE5B651F6E"></named-constant></EQ><EQ><variable id="69DA5886930344E2A684F270C0BB21B9"></variable><named-constant id="1B94DC41EDC24A36811DF11E54C8AE21"></named-constant></EQ></AND></expression>	[Frame Color] = [Black/Yellow] AND [Frame Size] = [23 inches] AND [Frame Material] = [Carbon Fiber]
E5D44ED999864A05B0BB6986C8430AF3	D778052AA4844E0C9B80C6DDBBFA5C05	<expression><AND><EQ><variable id="7D3BD5DC755846C68BD228F4F14B5E18"></variable><named-constant id="6570C32CF86C407F9F69B4806EA447EE"></named-constant></EQ><EQ><variable id="320A1CE40FB94E9C92896DB523BE78CD"></variable><named-constant id="8E4BDCAEAA0E4F6E8FD0563F25BFADFE"></named-constant></EQ></AND></expression>	Travel = [No Travel] AND [Fork Material] = Aluminum
E7068F6CED0D4BC3B8AD32055E448D6B	5AD9EDDD3BFB46E4AF9584FB197E760D	<expression><AND><EQ><variable id="D81D79596246475BBCC86A8E6C11F20F"></variable><named-constant id="52BA807AC66545C68AF39E73EDEA0089"></named-constant></EQ><EQ><variable id="3141940FEE594ECBB8D0F5654267E499"></variable><named-constant id="920C9A02D79C4EFBA2E7098BAB913BF7"></named-constant></EQ></AND></expression>	[Tire Size] = [26 inches] AND [Tire Width] = [1.95 inches]
E830854DA6E74F20AD41533AB6A1E553	EDC91A88287F488088FD19AB91D3958F	<expression><AND><EQ><variable id="8908A56668DE4A9E8EA31389ACDD73C7"></variable><named-constant id="C4CF804DFF03421F97362CD4A592F7E4"></named-constant></EQ><EQ><variable id="2348FEDB34DE42D3B7A70F17C0DBB36F"></variable><named-constant id="84EE381695124933A79919386A6F3972"></named-constant></EQ><EQ><variable id="69DA5886930344E2A684F270C0BB21B9"></variable><named-constant id="1B94DC41EDC24A36811DF11E54C8AE21"></named-constant></EQ></AND></expression>	[Frame Color] = [Matte Black] AND [Frame Size] = 42cm AND [Frame Material] = [Carbon Fiber]
E83A8F7A31394688A17BECE087375FF7	ACD8E873CC6A401EBC9EBE46E73D8E9B	<expression><AND><EQ><variable id="8908A56668DE4A9E8EA31389ACDD73C7"></variable><named-constant id="24D89FDD6AEF4F5D8E48FED4DBCC77D5"></named-constant></EQ><EQ><variable id="2348FEDB34DE42D3B7A70F17C0DBB36F"></variable><named-constant id="6AC30EAC60FE45C0A929DE61E4BA03E6"></named-constant></EQ><EQ><variable id="69DA5886930344E2A684F270C0BB21B9"></variable><named-constant id="A5874874453E48549A629879E62EC2EE"></named-constant></EQ></AND></expression>	[Frame Color] = Silver AND [Frame Size] = [58.5cm] AND [Frame Material] = [Aluminum Alloy]
E99C8D5F3C01428588651165969B83CD	578CA221CB054563BA250AE8B8C7F7C8	<expression><EQ><variable id="AB33ADB780C04772B27FFB197021CDFD"></variable><named-constant id="4FC280B8F3794DF98FFB9BF1E40A5D88"></named-constant></EQ></expression>	[Cogs Combinations] = [11-40]
E9C84D0CA5304097A48B572C5D5015BB	8FDBF5E4EA29493D80354FCC64F01ADD	<expression><AND><EQ><variable id="8908A56668DE4A9E8EA31389ACDD73C7"></variable><named-constant id="87F9EB4D28904C1CB17A86A39AE66835"></named-constant></EQ><EQ><variable id="2348FEDB34DE42D3B7A70F17C0DBB36F"></variable><named-constant id="C0369CAE69DB46AFAFA73B6B1ECC102D"></named-constant></EQ><EQ><variable id="69DA5886930344E2A684F270C0BB21B9"></variable><named-constant id="1B94DC41EDC24A36811DF11E54C8AE21"></named-constant></EQ></AND></expression>	[Frame Color] = [Black/Yellow] AND [Frame Size] = [55.5cm] AND [Frame Material] = [Carbon Fiber]
EA27C2A4EADE48A382669C5263858335	E1E7B439E9DE47FABBC78524E3547326	<expression><EQ><variable id="2D9B7374C64243E48AFE004098CD0193"></variable><named-constant id="C97282020BA94EBCA2A49FDA52FF23E4"></named-constant></EQ></expression>	Shocks = [Rear Shocks]
EA627E3C30F540EF8BADC18FF732BE20	7FF77F2C4F94448F96FEDFAAF314FB4E	<expression><AND><EQ><variable id="6366853A7D5248179A8EB8FB32815565"></variable><named-constant id="50463E9340ED4599B42B3DD83FC92C10"></named-constant></EQ><EQ><variable id="282D35D4D4DD4488B6C79675050E76B9"></variable><named-constant id="B4B79AF820334BA991A4A7C6BDB4F44C"></named-constant></EQ></AND></expression>	[Rim Size] = [27.5 inches] AND [Rim Width] = [1.95 inches]
EA8690834AD3476499617D50D64F8A35	E7AB6D41767949498E8BDD7CAA3F4CE5	<expression><AND><EQ><variable id="8908A56668DE4A9E8EA31389ACDD73C7"></variable><named-constant id="87F9EB4D28904C1CB17A86A39AE66835"></named-constant></EQ><EQ><variable id="2348FEDB34DE42D3B7A70F17C0DBB36F"></variable><named-constant id="860C5844157C4505B0B6E473446355AB"></named-constant></EQ><EQ><variable id="69DA5886930344E2A684F270C0BB21B9"></variable><named-constant id="C9D913C77E784E2F9B5399CC68CBBF91"></named-constant></EQ></AND></expression>	[Frame Color] = [Black/Yellow] AND [Frame Size] = [19 inches] AND [Frame Material] = Titanium
EEEE60CDB3D04780BA78E86C11EE3B57	CB239FCF24EC450EA0C1EDD8899851B2	<expression><AND><EQ><variable id="8908A56668DE4A9E8EA31389ACDD73C7"></variable><named-constant id="A9A5A06642F3434B8C8BA0006EAC7E19"></named-constant></EQ><EQ><variable id="2348FEDB34DE42D3B7A70F17C0DBB36F"></variable><named-constant id="C0369CAE69DB46AFAFA73B6B1ECC102D"></named-constant></EQ><EQ><variable id="69DA5886930344E2A684F270C0BB21B9"></variable><named-constant id="A5874874453E48549A629879E62EC2EE"></named-constant></EQ></AND></expression>	[Frame Color] = Red AND [Frame Size] = [55.5cm] AND [Frame Material] = [Aluminum Alloy]
EF034A69CF4D4B6C981AB168FDCADAB0	B61F23C6E90C45BC9E27516564AECCCA	<expression><AND><EQ><variable id="8908A56668DE4A9E8EA31389ACDD73C7"></variable><named-constant id="C4CF804DFF03421F97362CD4A592F7E4"></named-constant></EQ><EQ><variable id="2348FEDB34DE42D3B7A70F17C0DBB36F"></variable><named-constant id="84EE381695124933A79919386A6F3972"></named-constant></EQ><EQ><variable id="69DA5886930344E2A684F270C0BB21B9"></variable><named-constant id="A5874874453E48549A629879E62EC2EE"></named-constant></EQ></AND></expression>	[Frame Color] = [Matte Black] AND [Frame Size] = 42cm AND [Frame Material] = [Aluminum Alloy]
F1AF2C4DCE0543428A883DC506ED9C21	BFE913B28D7E488A90FC93B66A87E20A	<expression><AND><EQ><variable id="33D9D7931CD3413B8FBED7C380112BB6"></variable><named-constant id="9CC4BEFF684B46F798CBB38BA3C04F56"></named-constant></EQ><EQ><variable id="F8A8C23F55164844BABDD49C07AA0580"></variable><named-constant id="F60CE00363034BDD8C59FA33E90D663A"></named-constant></EQ></AND></expression>	[Stem Length] = [2.3 inches] AND [Stem Material] = Aluminum
F280FE1702D9453FB2EF9406D084619F	92EE42371A5B4AE29D5732C11864DBBD	<expression><AND><EQ><variable id="8908A56668DE4A9E8EA31389ACDD73C7"></variable><named-constant id="CEC3D9D7CDF14EB59A9060339F623878"></named-constant></EQ><EQ><variable id="2348FEDB34DE42D3B7A70F17C0DBB36F"></variable><named-constant id="0ED4F9F6B72C4DC1931B92135F5E17A6"></named-constant></EQ><EQ><variable id="69DA5886930344E2A684F270C0BB21B9"></variable><named-constant id="A5874874453E48549A629879E62EC2EE"></named-constant></EQ></AND></expression>	[Frame Color] = [Glossy Black] AND [Frame Size] = [21 inches] AND [Frame Material] = [Aluminum Alloy]
F2845CC190C14D9497CAB5A60ADFE503	003497BD3C5648B39508AB51DCF976C2	<expression><EQ><variable id="F80A41BC231846A5BE8D9A085048A769"></variable><named-constant id="3110F1E658AB4A6BBC20489CDF82C80F"></named-constant></EQ></expression>	[Pedal Type] = [Flat Pedal]
F35DEEF889B24E0888A93A81D446D95A	D8B084EA920249F199D036330AA48D41	<expression><AND><EQ><variable id="8908A56668DE4A9E8EA31389ACDD73C7"></variable><named-constant id="87F9EB4D28904C1CB17A86A39AE66835"></named-constant></EQ><EQ><variable id="2348FEDB34DE42D3B7A70F17C0DBB36F"></variable><named-constant id="F7074143B2E14E85ABB1A9EE5B651F6E"></named-constant></EQ><EQ><variable id="69DA5886930344E2A684F270C0BB21B9"></variable><named-constant id="A5874874453E48549A629879E62EC2EE"></named-constant></EQ></AND></expression>	[Frame Color] = [Black/Yellow] AND [Frame Size] = [23 inches] AND [Frame Material] = [Aluminum Alloy]
F3F56E407D7F46F995471DAF4E686ACF	B200EE580694401A87D29C6B4B52933A	<expression><EQ><variable id="AB33ADB780C04772B27FFB197021CDFD"></variable><named-constant id="4D7BEE766472476BA345B4FB2B3EAFBE"></named-constant></EQ></expression>	[Cogs Combinations] = [11-30]
